"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1980",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1981",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1982",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1983",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1984",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1985",94,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1986",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1987",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1988",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1989",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1990",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1991",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1992",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1993",95,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1994",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1995",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1996",97,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1997",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1998",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","1999",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2000",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2001",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2002",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2003",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2004",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2005",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2006",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2012",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2013",99,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2014",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2015",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2016",98,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2017",96,
"POL","CHILDVACCIN","DTP","PC_CHILD","A","2018",95,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",92,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",93,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",93,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",94,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",94,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",92,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",92,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",94,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",95,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",95,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",95,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",94,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",95,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",95,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",96,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",96,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",99,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",96,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",94,
"POL","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",93,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1980",73,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1981",75,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1982",78,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1983",79,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1984",78,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1985",72,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1986",81,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1987",83,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1988",81,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1989",88,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1990",89,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1991",96,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1992",94,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1993",93,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1994",97,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1995",93,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1996",95,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1997",94,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1998",97,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","1999",97,"E"
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2000",96,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2001",97,"E"
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2002",94,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2003",99,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2004",95,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2005",93,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2006",97,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2007",97,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2010",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2011",97,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2012",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2013",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2014",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2015",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2016",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2017",98,
"PRT","CHILDVACCIN","DTP","PC_CHILD","A","2018",99,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",54,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",49,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",46,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",48,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",48,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",70,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",75,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",81,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",84,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",96,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",85,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",96,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",99,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",95,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",91,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",94,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",99,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",96,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",96,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",92,"E"
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",87,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",90,"E"
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",92,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",96,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",95,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",93,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",97,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",95,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",97,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",95,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",96,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",97,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",97,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",98,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",98,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",98,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",98,
"PRT","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1990",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1991",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1992",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1993",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1994",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1995",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1996",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1997",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1998",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","1999",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2000",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2001",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2002",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2003",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2004",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2005",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2006",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2012",99,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2013",98,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2014",97,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2015",96,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2016",96,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2017",96,
"SVK","CHILDVACCIN","DTP","PC_CHILD","A","2018",97,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",98,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",96,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",96,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",98,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",98,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",98,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",98,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",99,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",95,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",95,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",96,
"SVK","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",96,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1984",95,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1985",79,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1986",88,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1987",77,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1988",93,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1989",93,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1990",86,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1991",86,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1992",84,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1993",87,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1994",88,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1995",90,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1996",90,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1997",94,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1998",95,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","1999",95,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2000",95,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2001",96,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2002",98,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2003",98,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2004",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2005",96,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2006",98,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2007",96,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2010",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2011",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2012",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2013",96,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2014",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2015",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2016",97,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2017",98,
"ESP","CHILDVACCIN","DTP","PC_CHILD","A","2018",93,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",8,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",27,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",40,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",68,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",79,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",83,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",85,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",84,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",99,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",85,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",83,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",90,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",90,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",90,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",90,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",93,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",93,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",95,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",94,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",96,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",98,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",98,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",98,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",95,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",95,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",96,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",97,
"ESP","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",97,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1980",99,"E"
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1981",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1982",99,"E"
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1983",99,"E"
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1984",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1985",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1986",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1987",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1988",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1989",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1990",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1991",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1992",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1993",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1994",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1995",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1996",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1997",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1998",99,"E"
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","1999",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2000",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2001",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2002",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2003",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2004",99,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2005",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2006",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2007",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2008",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2009",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2010",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2011",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2012",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2013",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2014",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2015",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2016",98,
"SWE","CHILDVACCIN","DTP","PC_CHILD","A","2017",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",88,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",92,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",91,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",93,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",94,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",94,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",94,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",94,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",95,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",95,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",94,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",89,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",91,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",94,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",95,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",95,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",96,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",98,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",97,
"SWE","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",97,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1986",90,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1987",90,"E"
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1988",90,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1989",90,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1990",90,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1991",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1992",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1993",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1994",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1995",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1996",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1997",89,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1998",88,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","1999",93,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2000",93,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2001",93,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2002",93,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2003",93,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2004",93,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2005",94,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2006",94,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2007",94,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2008",95,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2009",95,
"CHE","CHILDVACCIN","DTP","PC_CHILD","A","2010",95,
